Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,,
DOE-WPTO US Wave dataset,183911,b'Federal',46.3894,-125.115,0,,
Year,Month,Day,Hour,Minute,Significant Wave Height,< 2 meter,< 3 meter
2007,2,16,21,0,3.549649954,1,1
2007,2,17,0,0,3.549319983,1,1
2007,2,17,3,0,3.570580006,1,1
2007,2,17,6,0,3.567270041,1,1
2007,2,17,9,0,3.526829958,1,1
2007,2,17,12,0,3.50184989,1,1
2007,2,17,15,0,3.538939953,1,1
2007,2,17,18,0,3.733020067,1,1
2007,2,17,21,0,3.919509888,1,1
2007,2,18,0,0,3.988070011,1,1
2007,2,18,3,0,4.023670197,1,1
2007,2,18,6,0,3.885620117,1,1
2007,2,18,9,0,3.850280046,1,1
2007,2,18,12,0,3.979700089,1,1
2007,2,18,15,0,4.165500164,1,1
2007,2,18,18,0,4.602260113,1,1
2007,2,18,21,0,4.822800159,1,1
2007,2,19,0,0,4.702549934,1,1
2007,2,19,3,0,4.500440121,1,1
2007,2,19,6,0,4.288589954,1,1
2007,2,19,9,0,4.003600121,1,1
2007,2,19,12,0,3.714359999,1,1
2007,2,19,15,0,3.62161994,1,1
2007,2,19,18,0,3.578180075,1,1
2007,2,19,21,0,3.651599884,1,1
2007,2,20,0,0,3.723809958,1,1
2007,2,20,3,0,3.909849882,1,1
2007,2,20,6,0,4.04226017,1,1
2007,2,20,9,0,3.93592,1,1
2007,2,20,12,0,4.307799816,1,1
2007,2,20,15,0,4.717460155,1,1
2007,2,20,18,0,5.124700069,1,1
2007,2,20,21,0,5.713029861,1,1
2007,2,21,0,0,5.979360104,1,1
2007,2,21,3,0,5.797430038,1,1
2007,2,21,6,0,5.427289963,1,1
2007,2,21,9,0,5.05644989,1,1
2007,2,21,12,0,4.776480198,1,1
2007,2,21,15,0,4.586790085,1,1
2007,2,21,18,0,4.450019836,1,1
2007,2,21,21,0,4.208270073,1,1
2007,2,22,0,0,4.025320053,1,1
2007,2,22,3,0,3.937390089,1,1
2007,2,22,6,0,3.71152997,1,1
2007,2,22,9,0,3.559619904,1,1
2007,2,22,12,0,3.443200111,1,1
2007,2,22,15,0,3.373169899,1,1
2007,2,22,18,0,3.331969976,1,1
2007,2,22,21,0,3.330120087,1,1
2007,2,23,0,0,3.406899929,1,1
2007,2,23,3,0,3.61616993,1,1
2007,2,23,6,0,3.690419912,1,1
2007,2,23,9,0,3.551300049,1,1
2007,2,23,12,0,3.496360064,1,1
2007,2,23,15,0,3.407989979,1,1
2007,2,23,18,0,3.145750046,1,1
2007,2,23,21,0,2.919729948,0,1
2007,2,24,0,0,2.750750065,0,1
2007,2,24,3,0,2.646509886,0,1
2007,2,24,6,0,2.910320044,0,1
2007,2,24,9,0,3.08987999,1,1
2007,2,24,12,0,2.967920065,0,1
2007,2,24,15,0,3.371680021,1,1
2007,2,24,18,0,3.112420082,1,1
2007,2,24,21,0,3.018610001,1,1
2007,2,25,0,0,3.068880081,1,1
2007,2,25,3,0,3.435600042,1,1
2007,2,25,6,0,3.601660013,1,1
2007,2,25,9,0,4.16065979,1,1
2007,2,25,12,0,4.903870106,1,1
2007,2,25,15,0,5.155640125,1,1
2007,2,25,18,0,5.085410118,1,1
2007,2,25,21,0,5.104189873,1,1
2007,2,26,0,0,5.18844986,1,1
2007,2,26,3,0,5.273859978,1,1
2007,2,26,6,0,5.403890133,1,1
2007,2,26,9,0,5.006100178,1,1
2007,2,26,12,0,4.593440056,1,1
2007,2,26,15,0,4.305560112,1,1
2007,2,26,18,0,3.988749981,1,1
2007,2,26,21,0,3.662640095,1,1
2007,2,27,0,0,3.466720104,1,1
2007,2,27,3,0,3.484450102,1,1
2007,2,27,6,0,3.773669958,1,1
2007,2,27,9,0,4.345119953,1,1
2007,2,27,12,0,4.591229916,1,1
2007,2,27,15,0,4.36262989,1,1
2007,2,27,18,0,4.073359966,1,1
2007,2,27,21,0,3.817589998,1,1
2007,2,28,0,0,3.457619905,1,1
2007,2,28,3,0,3.354229927,1,1
2007,2,28,6,0,3.162699938,1,1
2007,2,28,9,0,2.937390089,0,1
2007,2,28,12,0,3.135920048,1,1
2007,2,28,15,0,3.287889957,1,1
2007,2,28,18,0,3.403290033,1,1
2007,2,28,21,0,3.771500111,1,1
2007,3,1,0,0,4.077060223,1,1
2007,3,1,3,0,4.040180206,1,1
2007,3,1,6,0,3.755739927,1,1
2007,3,1,9,0,3.429399967,1,1
2007,3,1,12,0,3.079449892,1,1
2007,3,1,15,0,2.750139952,0,1
2007,3,1,18,0,2.473769903,0,1
2007,3,1,21,0,2.253920078,0,1
2007,3,2,0,0,2.078670025,0,1
2007,3,2,3,0,1.990720034,0,0
2007,3,2,6,0,1.918540001,0,0
2007,3,2,9,0,1.905879974,0,0
2007,3,2,12,0,1.917670012,0,0
2007,3,2,15,0,2.094769955,0,1
2007,3,2,18,0,2.092410088,0,1
2007,3,2,21,0,1.976879954,0,0
2007,3,3,0,0,2.05456996,0,1
2007,3,3,3,0,2.178770065,0,1
2007,3,3,6,0,2.318039894,0,1
2007,3,3,9,0,2.458650112,0,1
2007,3,3,12,0,2.567130089,0,1
2007,3,3,15,0,2.585520029,0,1
2007,3,3,18,0,2.557980061,0,1
2007,3,3,21,0,2.528589964,0,1
2007,3,4,0,0,2.510420084,0,1
2007,3,4,3,0,2.486890078,0,1
2007,3,4,6,0,2.440079927,0,1
2007,3,4,9,0,2.373939991,0,1
2007,3,4,12,0,2.299040079,0,1
2007,3,4,15,0,2.214250088,0,1
2007,3,4,18,0,2.127089977,0,1
2007,3,4,21,0,2.078789949,0,1
2007,3,5,0,0,2.01451993,0,1
2007,3,5,3,0,2.080610037,0,1
2007,3,5,6,0,2.182499886,0,1
2007,3,5,9,0,2.174230099,0,1
2007,3,5,12,0,2.215820074,0,1
2007,3,5,15,0,2.224989891,0,1
2007,3,5,18,0,2.302170038,0,1
2007,3,5,21,0,2.3099401,0,1
2007,3,6,0,0,2.270450115,0,1
2007,3,6,3,0,2.254930019,0,1
2007,3,6,6,0,2.356980085,0,1
2007,3,6,9,0,2.443459988,0,1
2007,3,6,12,0,2.521759987,0,1
2007,3,6,15,0,2.66843009,0,1
2007,3,6,18,0,2.970180035,0,1
2007,3,6,21,0,3.191230059,1,1
2007,3,7,0,0,3.717339993,1,1
2007,3,7,3,0,4.22770977,1,1
2007,3,7,6,0,4.319880009,1,1
2007,3,7,9,0,3.988209963,1,1
2007,3,7,12,0,3.566390038,1,1
2007,3,7,15,0,3.34878993,1,1
2007,3,7,18,0,3.22638011,1,1
2007,3,7,21,0,3.078480005,1,1
2007,3,8,0,0,2.917840004,0,1
2007,3,8,3,0,2.814870119,0,1
2007,3,8,6,0,2.949409962,0,1
2007,3,8,9,0,3.075710058,1,1
2007,3,8,12,0,3.138149977,1,1
2007,3,8,15,0,3.145370007,1,1
2007,3,8,18,0,3.403110027,1,1
2007,3,8,21,0,3.843580008,1,1
2007,3,9,0,0,3.990080118,1,1
2007,3,9,3,0,4.15459013,1,1
2007,3,9,6,0,3.950649977,1,1
2007,3,9,9,0,3.775249958,1,1
2007,3,9,12,0,3.867739916,1,1
2007,3,9,15,0,4.217299938,1,1
2007,3,9,18,0,4.450019836,1,1
2007,3,9,21,0,4.403800011,1,1
2007,3,10,0,0,3.92640996,1,1
2007,3,10,3,0,3.536550045,1,1
2007,3,10,6,0,3.311840057,1,1
2007,3,10,9,0,3.217129946,1,1
2007,3,10,12,0,3.190979958,1,1
2007,3,10,15,0,3.157119989,1,1
2007,3,10,18,0,3.189610004,1,1
2007,3,10,21,0,4.215750217,1,1
2007,3,11,0,0,4.409230232,1,1
2007,3,11,3,0,4.17320013,1,1
2007,3,11,6,0,3.814769983,1,1
2007,3,11,9,0,3.694960117,1,1
2007,3,11,12,0,3.999560118,1,1
2007,3,11,15,0,4.137129784,1,1
2007,3,11,18,0,4.312129974,1,1
2007,3,11,21,0,4.30588007,1,1
2007,3,12,0,0,4.299059868,1,1
2007,3,12,3,0,4.310309887,1,1
2007,3,12,6,0,4.047540188,1,1
2007,3,12,9,0,3.553809881,1,1
2007,3,12,12,0,3.153379917,1,1
2007,3,12,15,0,2.932569981,0,1
2007,3,12,18,0,2.721299887,0,1
2007,3,12,21,0,2.539769888,0,1
2007,3,13,0,0,2.438080072,0,1
2007,3,13,3,0,2.374609947,0,1
2007,3,13,6,0,2.341919899,0,1
2007,3,13,9,0,2.306360006,0,1
2007,3,13,12,0,2.236229897,0,1
2007,3,13,15,0,2.161360025,0,1
2007,3,13,18,0,2.144459963,0,1
2007,3,13,21,0,2.106110096,0,1
2007,3,14,0,0,2.136800051,0,1
2007,3,14,3,0,2.273530006,0,1
2007,3,14,6,0,2.452100039,0,1
2007,3,14,9,0,2.473500013,0,1
2007,3,14,12,0,2.493959904,0,1
2007,3,14,15,0,2.532409906,0,1
2007,3,14,18,0,2.510809898,0,1
2007,3,14,21,0,2.472599983,0,1
2007,3,15,0,0,2.395149946,0,1
2007,3,15,3,0,2.299319983,0,1
2007,3,15,6,0,2.209719896,0,1
2007,3,15,9,0,2.148600101,0,1
2007,3,15,12,0,2.120589972,0,1
2007,3,15,15,0,2.104629993,0,1
2007,3,15,18,0,2.076519966,0,1
2007,3,15,21,0,2.02696991,0,1
2007,3,16,0,0,1.965109944,0,0
2007,3,16,3,0,1.911720037,0,0
2007,3,16,6,0,1.987339973,0,0
2007,3,16,9,0,2.178440094,0,1
2007,3,16,12,0,2.310709953,0,1
2007,3,16,15,0,2.388099909,0,1
2007,3,16,18,0,2.447289944,0,1
2007,3,16,21,0,2.468879938,0,1
2007,3,17,0,0,2.449249983,0,1
2007,3,17,3,0,2.399760008,0,1
2007,3,17,6,0,2.361609936,0,1
2007,3,17,9,0,2.297970057,0,1
2007,3,17,12,0,2.286299944,0,1
2007,3,17,15,0,2.375859976,0,1
2007,3,17,18,0,2.558290005,0,1
2007,3,17,21,0,2.681139946,0,1
2007,3,18,0,0,2.60819006,0,1
2007,3,18,3,0,2.377820015,0,1
2007,3,18,6,0,2.218519926,0,1
2007,3,18,9,0,2.105459929,0,1
2007,3,18,12,0,2.096149921,0,1
2007,3,18,15,0,2.087759972,0,1
2007,3,18,18,0,1.994339943,0,0
